Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Location_State,Location_Zip,Order_Year,Order_Month,Order_Day,Order_Dow,Order_Quarter,Delivery_Year,Delivery_Month,Delivery_Day,Delivery_Dow,Delivery_Quarter,Delivery_Time,Equipment_Area,Equipment_Density,Equipment_Cost_per_Area,Equipment_Cost_per_Weight,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Unknown,Equipment_Type_Wood,CrossBorder_Shipping_Yes,Urgent_Shipping_Yes,Installation_Service_Yes,Transport_Method_Roadways,Transport_Method_Unknown,Transport_Method_Waterways,Fragile_Equipment_Yes,Hospital_Info_Working Class,Rural_Hospital_Unknown,Rural_Hospital_Yes,Location_Is_Military_Yes,Transport_Cost,Transport_Cost_Log,Target_Shift_Value
0.09,15.0,8.0,163313.0,191.9,26.28,27,2707,2016,4,24,6,2,2016,4,27,2,2,3,120.0,1360.9416666666666,1.5991666666666666,0.0011750442402013311,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1024.71,13.286537782845325,588184.2
0.68,34.0,13.58421271924173,11094.0,29.44,25.18,43,2114,2015,5,8,4,2,2015,5,10,6,2,2,461.8632324542188,24.020097770176303,0.06374181344456376,0.0026536866774833244,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,1504.31,13.287351423124253,588184.2
0.49,13.0,8.0,19320.0,39.53,32.55,39,4824,2018,6,2,5,2,2018,6,6,2,2,4,104.0,185.76923076923077,0.38009615384615386,0.002046066252587992,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,488.25,13.28562689462785,588184.2
0.57,25.0,6.0,2862.0,8.18,14.29,6,5015,2015,9,15,1,3,2015,9,16,2,3,1,150.0,19.08,0.05453333333333333,0.0028581411600279525,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,388.61,13.285457618378715,588184.2
0.33,25.0,8.0,1726.0,5.38,20.76,1,4465,2016,12,18,6,4,2016,12,20,1,4,2,200.0,8.63,0.0269,0.0031170336037079954,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,244.03,13.285211943565969,588184.2
0.53,21.6633360291535,9.412361964549108,5571.0,8.21,39.25,31,4017,2017,10,24,1,4,2017,10,28,5,4,4,203.9031600660507,27.321793336578875,0.04026421168431388,0.0014737031053670797,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,-639.32,13.283709615568325,588184.2
0.53,15.462768058794984,6.0,6144.0,24.76,67.36,25,183,2016,5,31,1,2,2016,6,2,3,2,2,92.7766083527699,66.2235892116072,0.26687761537750565,0.004029947916666667,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,773.93,13.286112071431642,588184.2
0.38,28.0,11.93602614349336,1340400.0,2031.03,90.83,5,997,2017,8,13,6,3,2017,8,14,0,3,1,334.20873201781404,4010.667201623427,6.07713026448316,0.0015152417188898837,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,6933.71,13.296516513300164,588184.2
0.5,18.0,6.0,5423.0,42.62,29.65,53,4364,2015,10,31,5,4,2015,11,3,1,4,3,108.0,50.21296296296296,0.3946296296296296,0.007859118569057716,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-520.35,13.283912081385509,588184.2
0.17,20.0,8.0,21833.297248312127,5.24,12.89,4,4171,2015,10,20,1,4,2015,10,24,5,4,4,160.0,136.4581078019508,0.03275,0.0002400003966604307,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,115.84,13.284994068656527,588184.2
0.63,12.0,8.0,4383.0,9.53,19.37,3,3165,2017,9,2,5,3,2017,9,4,0,3,2,96.0,45.65625,0.09927083333333332,0.00217430983344741,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,675.83,13.285945492519923,588184.2
0.05,8.0,5.0,77.0,3.96,17.61,41,4354,2016,6,4,5,2,2016,6,8,2,2,4,40.0,1.925,0.099,0.05142857142857143,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,129.26,13.28501687984676,588184.2
0.33,41.0,26.0,293070.0,940.28,29.82,40,3359,2016,8,11,3,3,2016,8,13,5,3,2,1066.0,274.9249530956848,0.8820637898686678,0.0032083802504521103,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,10076.43,13.301783445615095,588184.2
0.02,28.0,6.0,378383.0,230.64,97.29,53,1035,2019,2,2,5,1,2019,2,4,0,1,2,168.0,2252.279761904762,1.3728571428571428,0.0006095411263190999,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,1075.07,13.286623249581583,588184.2
0.460924541128484,15.0,6.0,45264.0,140.88,71.1,20,5309,2017,10,12,3,4,2017,10,13,4,4,1,90.0,502.93333333333334,1.5653333333333332,0.003112407211028632,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,990.2,13.286479211171498,588184.2
0.63,4.0,4.0,679.0,3.68,23.91,40,5129,2018,8,7,1,3,2018,8,10,4,3,3,16.0,42.4375,0.23,0.005419734904270987,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,298.07,13.285303777071073,588184.2
0.28,11.0,8.0,4388.0,17.39,19.35,6,3000,2015,7,11,5,3,2015,7,11,5,3,0,88.0,49.86363636363637,0.19761363636363638,0.003963081130355515,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,217.11,13.28516619360246,588184.2
0.72,8.0,4.0,4796.0,27.44,19.42,51,2200,2016,1,26,1,1,2016,1,26,1,1,0,32.0,149.875,0.8575,0.005721434528773979,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,378.63,13.285440661992883,588184.2
0.58,31.0,15.0,2747348.0,18437.06,60.1,36,3396,2018,1,19,4,1,2018,1,23,1,1,4,465.0,5908.275268817204,39.64959139784946,0.006710857161160508,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,64770.97,13.389265285025763,588184.2
0.72,7.0,4.0,41.0,3.66,24.03,49,3712,2017,4,23,6,2,2017,4,25,1,2,2,28.0,1.4642857142857142,0.13071428571428573,0.08926829268292684,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,263.44,13.28524492914671,588184.2
0.39,32.0,13.0,731099.0,1707.26,90.63,8,3590,2017,3,29,2,1,2017,3,31,4,1,2,416.0,1757.4495192307693,4.1039903846153845,0.0023351967380614664,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,-2595.64,13.280374413601468,588184.2
0.21,3.0,3.0,44.0,4.84,14.02,30,3035,2016,1,11,0,1,2016,1,12,1,1,1,9.0,4.888888888888889,0.5377777777777778,0.11,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,142.29,13.28503902762077,588184.2
0.85,27.0,15.0,606.0,6.08,13.9,47,3196,2015,1,5,0,1,2015,1,8,3,1,3,405.0,1.4962962962962962,0.015012345679012346,0.010033003300330034,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,566.4,13.285759641931152,588184.2
0.47,9.0,5.0,44.0,4.36,14.76,10,3070,2018,5,27,6,2,2018,5,27,6,2,0,45.0,0.9777777777777777,0.0968888888888889,0.0990909090909091,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,165.21,13.285077984755944,588184.2
0.23,19.0,8.0,21821.350043436745,6.01,11.77,33,4761,2015,4,1,2,2,2015,4,4,5,2,3,152.0,143.5615134436628,0.03953947368421053,0.0002754183397469324,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,149.57,13.285051401604788,588184.2
0.31,50.0,25.0,1899.0,5.78,17.8,48,4462,2016,7,10,6,3,2016,7,10,6,3,0,1250.0,1.5192,0.0046240000000000005,0.0030437072143233283,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,260.69,13.285240255830741,588184.2
0.78,15.465246546409665,6.0,-43590.34989602666,3.19,17.16,50,3503,2016,3,4,4,1,2016,3,8,1,1,4,92.79147927845798,-469.76673111564867,0.03437815653770458,-7.31813350342199e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,287.52,13.285285849467849,588184.2
0.38,32.0,10.0,2493.0,5.56,12.45,19,3098,2019,3,12,1,1,2019,3,13,2,1,1,320.0,7.790625,0.017374999999999998,0.002230244685118331,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,245.71,13.285214798620606,588184.2
0.67,22.0,8.0,241688.0,661.51,78.79,12,4811,2016,12,17,5,4,2016,12,18,6,4,1,176.0,1373.2272727272727,3.758579545454545,0.002737041143954189,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,-17963.1,13.253781213040034,588184.2
0.460924541128484,12.0,8.0,1509.0,6.92,22.45,8,762,2016,10,28,4,4,2016,10,31,0,4,3,96.0,15.71875,0.07208333333333333,0.004585818422796554,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,578.01,13.285779361428354,588184.2
0.19,11.0,8.0,450.0,6.93,23.66,45,2161,2016,8,26,4,3,2016,8,30,1,3,4,88.0,5.113636363636363,0.07875,0.015399999999999999,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,269.41,13.28525507441566,588184.2
0.67,64.0,22.0,196552.0,717.54,47.54,23,2579,2015,2,14,5,1,2015,2,18,2,1,4,1408.0,139.5965909090909,0.5096164772727273,0.003650636981562131,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,21522.77,13.320735383813094,588184.2
0.56,3.0,2.0,16.0,6.04,23.14,33,1837,2017,10,14,5,4,2017,10,18,2,4,4,6.0,2.6666666666666665,1.0066666666666666,0.3775,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,280.9,13.285274599945126,588184.2
0.38,7.0,4.0,170.0,5.26,11.27,27,23,2016,6,26,6,2,2016,6,28,1,2,2,28.0,6.071428571428571,0.18785714285714286,0.030941176470588232,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,146.19,13.285045656559822,588184.2
0.460924541128484,20.0,11.0,119206.26490901283,11.05,60.18,44,1862,2015,2,14,5,1,2015,2,18,2,1,4,220.0,541.846658677331,0.05022727272727273,9.269647034435809e-05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-993.2,13.283107132211434,588184.2
0.61,8.0,5.0,9736.0,10.69,71.3,42,909,2016,1,21,3,1,2016,1,24,6,1,3,40.0,243.4,0.26725,0.001097986852917009,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,784.16,13.286129440907104,588184.2
0.23,11.0,7.0,1305.0,4.39,20.6,25,4104,2018,2,4,6,1,2018,2,5,0,1,1,77.0,16.948051948051948,0.05701298701298701,0.0033639846743295015,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,210.2,13.285154449867846,588184.2
0.27,29.0,6.0,2193.0,7.01,21.92,8,274,2018,7,2,0,3,2018,7,6,4,3,4,174.0,12.60344827586207,0.04028735632183908,0.003196534427724578,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,210.36,13.285154721793797,588184.2
0.46,9.0,5.0,-76885.1336370807,3.44,22.81,30,3200,2016,5,26,3,2,2016,5,27,4,2,1,45.0,-1708.55852526846,0.07644444444444444,-4.4742069594855106e-05,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,224.22,13.285178277098604,588184.2
0.42,14.0,8.0,176.0,6.84,23.11,22,3883,2016,5,14,5,2,2016,5,18,2,2,4,112.0,1.5714285714285714,0.06107142857142857,0.038863636363636364,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,255.88,13.285232081723757,588184.2
0.02,38.0,8.0,12155.0,12.86,76.8,10,3020,2019,8,3,5,3,2019,8,5,0,3,2,304.0,39.983552631578945,0.04230263157894737,0.001058000822706705,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,448.31,13.285559044863307,588184.2
0.09,38.0,10.0,1742574.0,2781.72,80.4,53,3173,2018,3,6,1,1,2018,3,8,3,1,2,380.0,4585.721052631579,7.320315789473684,0.0015963281903666644,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,3134.93,13.290112824862124,588184.2
0.11,12.0,8.0,5011.0,9.88,53.71,15,2601,2016,8,10,2,3,2016,8,13,5,3,3,96.0,52.197916666666664,0.10291666666666667,0.0019716623428457395,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,361.99,13.285412389383557,588184.2
0.49,38.0,17.0,2025541.0,12189.62,94.02,30,2172,2017,11,26,6,4,2017,11,27,0,4,1,646.0,3135.512383900929,18.86938080495356,0.006017957671555402,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,19320.96,13.317117594063127,588184.2
0.67,15.0,7.164629409971607,18981.0,67.18,27.72,48,1908,2015,8,27,3,3,2015,8,29,5,3,2,107.4694411495741,176.61764867263594,0.6251079309745368,0.0035393288024866978,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1347.02,13.287084653954501,588184.2
0.27,18.0,11.0,991.0,5.66,21.43,41,3979,2018,4,11,2,2,2018,4,15,6,2,4,198.0,5.005050505050505,0.028585858585858586,0.005711402623612513,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,234.96,13.285196529529003,588184.2
0.460924541128484,18.0,6.0,188.0,5.19,21.53,46,3981,2018,4,27,4,2,2018,4,30,0,2,3,108.0,1.7407407407407407,0.04805555555555556,0.027606382978723407,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,255.78,13.285231911783194,588184.2
0.05,30.0,13.0,1172668.0,1483.24,63.79,51,1031,2016,9,27,1,3,2016,9,29,3,3,2,390.0,3006.8410256410257,3.803179487179487,0.0012648422230332882,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1718.61,13.287714768692126,588184.2
0.09,7.0,4.454564571603643,623.0,5.44,14.6,28,2421,2018,8,3,4,3,2018,8,7,1,3,4,31.1819520012255,19.979506092996203,0.1744598926900471,0.008731942215088283,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,132.01,13.285021554206748,588184.2
0.32,9.0,5.130571929315909,466.0,6.0,14.13,5,2766,2015,4,2,3,2,2015,4,6,0,2,4,46.17514736384318,10.092008939962689,0.1299400292699059,0.012875536480686695,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,199.37,13.285136043708198,588184.2
0.26,33.0,14.0,2321.0,6.9,16.53,40,1955,2015,11,11,2,4,2015,11,11,2,4,0,462.0,5.023809523809524,0.014935064935064937,0.0029728565273588973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,171.09,13.285087978750198,588184.2
0.42,20.0,9.0,2047.0,3.13,15.34,1,3557,2015,7,22,2,3,2015,7,22,2,3,0,180.0,11.372222222222222,0.017388888888888888,0.001529066927210552,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,195.92,13.285130180178985,588184.2
0.43,29.767352507639835,14.0,2851.0,6.55,22.15,33,4308,2019,6,29,5,2,2019,6,30,6,2,1,416.7429351069577,6.84114776719199,0.01571712307089005,0.002297439494914065,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,-390.57,13.28413289716476,588184.2
0.55,19.0,7.0,11474.175088426564,85.3,78.41,25,415,2018,10,17,2,4,2018,10,20,5,4,3,133.0,86.27199314606439,0.6413533834586466,0.0074340856177136354,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3078.74,13.290017795677361,588184.2
0.29,20.0,8.0,2137.0,9.62,21.95,36,367,2017,2,28,1,1,2017,3,3,4,1,3,160.0,13.35625,0.060125,0.004501637810014038,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,308.46,13.285321432472356,588184.2
0.27,13.0,7.0,10206.0,7.13,43.07,0,3420,2016,3,11,4,1,2016,3,15,1,1,4,91.0,112.15384615384616,0.07835164835164835,0.0006986086615716245,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,385.04,13.285451552850882,588184.2
0.76,24.40358585368264,11.0,985.0,5.7,23.36,3,3161,2017,2,7,1,1,2017,2,10,4,1,3,268.43944439050904,3.669356425008402,0.02123383921070852,0.005786802030456853,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,658.63,13.285916283164362,588184.2
0.93,15.0,6.0,963.0,11.18,16.66,18,2422,2019,1,28,0,1,2019,1,29,1,1,1,90.0,10.7,0.12422222222222222,0.011609553478712356,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,516.26,13.285674475054044,588184.2
0.55,13.0,7.0,298.0,3.62,20.44,30,4540,2017,3,26,6,1,2017,3,28,1,1,2,91.0,3.2747252747252746,0.03978021978021978,0.01214765100671141,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,245.97,13.28521524047357,588184.2
0.05,14.0,6.0,24155.0,67.93,45.52,35,687,2015,1,27,1,1,2015,1,30,4,1,3,84.0,287.5595238095238,0.8086904761904763,0.0028122541916787416,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,441.11,13.285546813068969,588184.2
0.65,17.0,7.836595174001315,6099.0,28.04,38.22,11,92,2015,3,14,5,1,2015,3,16,0,1,2,133.22211795802235,45.78068637162611,0.21047556088873523,0.004597474995900967,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,833.33,13.286212922240733,588184.2
0.53,36.0,8.0,188.0,4.64,19.75,15,515,2015,3,14,5,1,2015,3,18,2,1,4,288.0,0.6527777777777778,0.01611111111111111,0.024680851063829785,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,354.88,13.285400308715996,588184.2
0.86,18.0,11.0,1856.0,13.73,24.03,37,2068,2019,5,4,5,2,2019,5,6,0,2,2,198.0,9.373737373737374,0.06934343434343435,0.007397629310344828,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,-958.13,13.283166855356104,588184.2
0.31,15.0,7.0,45507.0,260.64,87.51,1,570,2015,7,13,0,3,2015,7,16,3,3,3,105.0,433.4,2.482285714285714,0.005727470499044103,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,1139.03,13.286731786559733,588184.2
0.41,6.0,5.0,450.0,3.59,22.49,30,4649,2019,1,4,4,1,2019,1,4,4,1,0,30.0,15.0,0.11966666666666666,0.007977777777777778,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,219.31,13.285169932533886,588184.2
